"name","team_name","game_date","season","espn_player_id","team_id","espn_game_id","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","dribbles","touch_time","defender_name","defender_distance","shot_clock"
"Kawhi Leonard","San Antonio Spurs","2015-11-18",2015,6450,1610612759,400828059,4,4,33,1,"Jump Shot","3PT Field Goal",23.1,"Denver Nuggets",228,7,0,0.8,"Faried, Kenneth",7.1,18.5
"Allen Crabbe","Portland Trail Blazers","2015-11-18",2015,2531210,1610612757,400828057,2,9,21,1,"Jump Shot","3PT Field Goal",23.3,"Houston Rockets",225,18,0,1.1,"Thornton, Marcus",13,19.5
"Kyle Lowry","Toronto Raptors","2015-11-08",2015,3012,1610612761,400827983,2,7,24,1,"Jump Shot","3PT Field Goal",22.7,"Miami Heat",238,2,0,1,"Chalmers, Mario",5.7,14.1
"Rodney Hood","Utah Jazz","2015-11-28",2015,2581177,1610612762,400828130,4,2,10,0,"Jump Shot","3PT Field Goal",25.8,"New Orleans Pelicans",143,208,6,7.8,"Gordon, Eric",3.7,4.5
"Isaiah Thomas","Boston Celtics","2015-11-30",2015,6472,1610612738,400828142,3,9,40,0,"Jump Shot","3PT Field Goal",22.4,"Miami Heat",240,7,0,0.8,"Dragic, Goran",4.2,19.6
"Marco Belinelli","Sacramento Kings","2015-11-28",2015,3190,1610612758,400828132,1,1,23,0,"Jump Shot","3PT Field Goal",22.1,"Golden State Warriors",236,3,0,0.6,"Livingston, Shaun",3.9,14.3
"Eric Bledsoe","Phoenix Suns","2015-11-18",2015,4238,1610612756,400828061,2,0,46,1,"Jump Shot","3PT Field Goal",24.8,"Chicago Bulls",-88,232,1,2.3,"Hinrich, Kirk",4.9,16.7
"Trey Burke","Utah Jazz","2015-12-03",2015,2579260,1610612762,400828166,3,5,35,1,"Jump Shot","3PT Field Goal",25.4,"Orlando Magic",-210,154,0,0.8,"Payton, Elfrid",3.8,7.9
"Kevin Love","Cleveland Cavaliers","2015-11-28",2015,3449,1610612739,400828127,3,5,23,1,"Jump Shot","3PT Field Goal",23.9,"Brooklyn Nets",-237,101,0,0.7,"Young, Thaddeus",6,11.9
"Allen Crabbe","Portland Trail Blazers","2015-11-18",2015,2531210,1610612757,400828057,4,2,22,0,"Jump Shot","3PT Field Goal",22.9,"Houston Rockets",225,16,0,1.2,"Ariza, Trevor",9.2,7.7
"Paul George","Indiana Pacers","2015-11-18",2015,4251,1610612754,400828054,1,5,2,1,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",-173,198,0,0.8,"Grant, Jerami",6.7,17.9
"Kawhi Leonard","San Antonio Spurs","2015-11-28",2015,6450,1610612759,400828129,1,7,20,1,"Jump Shot","3PT Field Goal",24.6,"Atlanta Hawks",-241,52,0,0,"Sefolosha, Thabo",4.8,11.4
"Khris Middleton","Milwaukee Bucks","2015-11-19",2015,6609,1610612749,400828063,4,6,55,0,"Jump Shot","3PT Field Goal",25.1,"Cleveland Cavaliers",-181,183,0,0.8,"Smith, J.R.",2.2,16.4
"Rodney Hood","Utah Jazz","2015-11-18",2015,2581177,1610612762,400828060,2,6,22,1,"Jump Shot","3PT Field Goal",24.8,"Toronto Raptors",130,200,6,5.2,"DeRozan, DeMar",5.1,8.3
"LeBron James","Cleveland Cavaliers","2015-11-08",2015,1966,1610612739,400827981,4,2,19,0,"Jump Shot","3PT Field Goal",24.6,"Indiana Pacers",-202,136,2,5.1,"George, Paul",3.7,4.2
"AlFarouq Aminu","Portland Trail Blazers","2015-12-03",2015,4248,1610612757,400828168,2,2,35,0,"Jump Shot","3PT Field Goal",23.7,"Indiana Pacers",227,11,0,1,"George, Paul",8.2,8.6
"Avery Bradley","Boston Celtics","2015-11-04",2015,4240,1610612738,400827947,3,1,10,0,"Jump Shot","3PT Field Goal",24.4,"Indiana Pacers",-9,257,0,0.9,"Ellis, Monta",8.6,14.1
"Ryan Anderson","New Orleans Pelicans","2015-11-18",2015,3412,1610612740,400828058,1,4,39,0,"Jump Shot","3PT Field Goal",25.8,"Oklahoma City Thunder",61,244,0,0.8,"Waiters, Dion",6.5,18.4
"Damian Lillard","Portland Trail Blazers","2015-11-28",2015,6606,1610612757,400828131,3,11,21,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-89,232,0,0.6,"Clarkson, Jordan",2.7,12.8
"Evan Fournier","Orlando Magic","2015-11-18",2015,6588,1610612753,400828053,4,5,40,0,"Jump Shot","3PT Field Goal",24.6,"Minnesota Timberwolves",-176,165,0,0.9,"LaVine, Zach",4,8.3
"AlFarouq Aminu","Portland Trail Blazers","2015-12-03",2015,4248,1610612757,400828168,3,5,50,1,"Jump Shot","3PT Field Goal",25.3,"Indiana Pacers",94,228,0,1,"Budinger, Chase",10.2,16.4
"Patty Mills","San Antonio Spurs","2015-11-28",2015,4004,1610612759,400828129,2,9,54,1,"Jump Shot","3PT Field Goal",23.7,"Atlanta Hawks",186,154,0,1.2,"Muscala, Mike",18.8,13.2
"Kyle Lowry","Toronto Raptors","2015-11-06",2015,3012,1610612761,400827962,2,0,37,0,"Jump Shot","3PT Field Goal",25.4,"Orlando Magic",89,232,0,0.9,"Napier, Shabazz",5.4,12.7
"Eric Bledsoe","Phoenix Suns","2015-11-18",2015,4238,1610612756,400828061,1,0,0,0,"Jump Shot","3PT Field Goal",32.2,"Chicago Bulls",141,311,3,2.9,"Brooks, Aaron",4,0
"LeBron James","Cleveland Cavaliers","2015-11-28",2015,1966,1610612739,400828127,3,10,32,0,"Jump Shot","3PT Field Goal",22.8,"Brooklyn Nets",225,-9,0,0.7,"Johnson, Joe",6.7,18.1
"Kyle Lowry","Toronto Raptors","2015-11-18",2015,3012,1610612761,400828060,3,0,39,0,"Jump Shot","3PT Field Goal",25.3,"Utah Jazz",-217,124,7,6.8,"Burks, Alec",3.8,17.6
"Evan Fournier","Orlando Magic","2016-01-22",2015,6588,1610612753,400828532,5,0,0,0,"Jump Shot","3PT Field Goal",23.4,"Charlotte Hornets",114,228,0,1.3,"Daniels, Troy",2.3,0
"Tobias Harris","Orlando Magic","2016-01-22",2015,6440,1610612753,400828532,1,7,10,0,"Jump Shot","3PT Field Goal",24.2,"Charlotte Hornets",-73,239,0,0.6,"Hairston, PJ",6.3,8
"Dirk Nowitzki","Dallas Mavericks","2016-01-22",2015,609,1610612742,400828538,2,7,58,1,"Jump Shot","3PT Field Goal",24.3,"Oklahoma City Thunder",-124,213,0,0.9,"Collison, Nick",9.9,15.3
"Tony Snell","Chicago Bulls","2015-10-27",2015,2528353,1610612741,400827889,2,3,20,1,"Jump Shot","3PT Field Goal",24.5,"Cleveland Cavaliers",96,232,0,1.1,"Jefferson, Richard",8.1,18.1
"Jose Calderon","New York Knicks","2015-11-08",2015,2806,1610612752,400827982,1,10,29,0,"Jump Shot","3PT Field Goal",22.2,"Los Angeles Lakers",227,-11,0,1.2,"Clarkson, Jordan",3.6,9
"Will Barton","Denver Nuggets","2015-11-28",2015,6579,1610612743,400828128,4,8,16,1,"Jump Shot","3PT Field Goal",23.9,"Dallas Mavericks",171,178,0,0.7,"Anderson, Justin",6.1,14.2
"Frank Kaminsky","Charlotte Hornets","2015-11-18",2015,,1610612766,400828052,3,3,19,1,"Jump Shot","3PT Field Goal",25.3,"Brooklyn Nets",-89,242,0,0.8,"Young, Thaddeus",5.9,12
"AlFarouq Aminu","Portland Trail Blazers","2015-11-18",2015,4248,1610612757,400828057,2,0,41,1,"Jump Shot","3PT Field Goal",24.6,"Houston Rockets",-156,193,0,0.8,"Lawson, Ty",6.8,7
"Will Barton","Denver Nuggets","2015-12-03",2015,6579,1610612743,400828165,1,2,54,0,"Jump Shot","3PT Field Goal",24.3,"Toronto Raptors",140,228,0,1.2,"DeRozan, DeMar",12.4,5
"Brandon Knight","Phoenix Suns","2015-11-18",2015,6448,1610612756,400828061,1,5,42,1,"Jump Shot","3PT Field Goal",25.1,"Chicago Bulls",117,210,4,4,"Mirotic, Nikola",5.9,19
"Channing Frye","Orlando Magic","2015-12-03",2015,2754,1610612753,400828166,1,9,53,1,"Jump Shot","3PT Field Goal",25.1,"Utah Jazz",-114,219,0,0.8,"Neto, Raul",4,16.8
"Anthony Morrow","Oklahoma City Thunder","2015-11-18",2015,3474,1610612760,400828058,3,9,4,1,"Jump Shot","3PT Field Goal",22.8,"New Orleans Pelicans",-232,70,1,1.6,"Smith, Ish",12,21.5
"CJ McCollum","Portland Trail Blazers","2015-11-28",2015,2490149,1610612757,400828131,3,5,50,0,"Jump Shot","3PT Field Goal",24.3,"Los Angeles Lakers",177,175,0,0.8,"Clarkson, Jordan",4.4,10.3
"Kemba Walker","Charlotte Hornets","2015-11-18",2015,6479,1610612766,400828052,3,8,27,1,"Jump Shot","3PT Field Goal",24.8,"Brooklyn Nets",-148,198,11,10,"Jack, Jarrett",4.9,14.2
"Patty Mills","San Antonio Spurs","2015-11-18",2015,4004,1610612759,400828059,1,1,59,1,"Jump Shot","3PT Field Goal",24.1,"Denver Nuggets",-237,100,0,1,"Nelson, Jameer",3.5,10.8
"Kobe Bryant","Los Angeles Lakers","2015-11-08",2015,110,1610612747,400827982,2,0,47,0,"Jump Shot","3PT Field Goal",23.9,"New York Knicks",230,31,0,1.6,"Vujacic, Sasha",15.4,18.7
"Patrick Patterson","Toronto Raptors","2015-12-03",2015,4264,1610612761,400828165,1,5,15,0,"Jump Shot","3PT Field Goal",24.6,"Denver Nuggets",-4,264,0,0.8,"Arthur, Darrell",5.7,17.4
"Meyers Leonard","Portland Trail Blazers","2015-11-28",2015,6605,1610612757,400828131,2,3,7,0,"Jump Shot","3PT Field Goal",22.4,"Los Angeles Lakers",-235,-6,0,0.7,"Randle, Julius",4.4,7.5
"Damian Lillard","Portland Trail Blazers","2015-11-18",2015,6606,1610612757,400828057,4,3,35,0,"Jump Shot","3PT Field Goal",26,"Houston Rockets",158,188,0,0.3,"Terry, Jason",4.1,10.4
"Kyle Korver","Atlanta Hawks","2015-11-28",2015,2011,1610612737,400828129,2,4,9,0,"Jump Shot","3PT Field Goal",23.9,"San Antonio Spurs",-56,242,0,0.8,"Green, Danny",9.6,10.3
"Trevor Ariza","Houston Rockets","2015-11-18",2015,2426,1610612745,400828057,3,9,41,0,"Jump Shot","3PT Field Goal",27.2,"Portland Trail Blazers",-110,228,0,0.8,"Aminu, Al-Farouq",6.1,19
"Frank Kaminsky","Charlotte Hornets","2015-11-23",2015,,1610612766,400828089,3,0,0,0,"Jump Shot","3PT Field Goal",44.3,"Sacramento Kings",192,370,0,0.6,"Gay, Rudy",8.7,0
"Eric Gordon","New Orleans Pelicans","2015-11-28",2015,3431,1610612740,400828130,3,9,31,0,"Jump Shot","3PT Field Goal",25.8,"Utah Jazz",120,214,0,0.8,"Neto, Raul",4.3,11.8
"Mirza Teletovic","Phoenix Suns","2015-11-06",2015,4385,1610612756,400827969,1,1,37,1,"Jump Shot","3PT Field Goal",24.4,"Detroit Pistons",78,234,0,0.9,"Tolliver, Anthony",7.5,10.4
"Paul George","Indiana Pacers","2015-11-18",2015,4251,1610612754,400828054,3,9,19,0,"Jump Shot","3PT Field Goal",26.4,"Philadelphia 76ers",127,247,0,0.8,"Canaan, Isaiah",6.4,21.5
"Ersan Ilyasova","Detroit Pistons","2015-10-27",2015,2767,1610612765,400827888,3,10,8,1,"Jump Shot","3PT Field Goal",24.2,"Atlanta Hawks",-91,224,1,1.7,"Millsap, Paul",6.5,10
"Luol Deng","Miami Heat","2015-11-08",2015,2429,1610612748,400827983,4,0,27,1,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",233,18,0,1.1,"Powell, Norman",4.9,2.9
"LeBron James","Cleveland Cavaliers","2015-11-28",2015,1966,1610612739,400828127,4,3,56,0,"Jump Shot","3PT Field Goal",24.5,"Brooklyn Nets",207,134,22,21,"Ellington, Wayne",5.3,3.3
"Jose Juan Barea","Dallas Mavericks","2015-11-18",2015,,1610612742,400828055,1,2,14,0,"Jump Shot","3PT Field Goal",24.9,"Boston Celtics",-104,239,0,1,"Turner, Evan",6.7,10.7
"Trey Burke","Utah Jazz","2015-12-03",2015,2579260,1610612762,400828166,2,9,15,0,"Jump Shot","3PT Field Goal",30,"Orlando Magic",107,232,1,2.2,"Napier, Shabazz",4.6,1.2
"Kobe Bryant","Los Angeles Lakers","2015-11-08",2015,110,1610612747,400827982,2,8,5,0,"Jump Shot","3PT Field Goal",26.4,"New York Knicks",-117,208,11,10.4,"Thomas, Lance",3,13.7
"Carmelo Anthony","New York Knicks","2015-10-29",2015,1975,1610612752,400827906,4,5,35,0,"Jump Shot","3PT Field Goal",24.2,"Atlanta Hawks",213,121,0,0.7,"Splitter, Tiago",2.7,3.1
"Wesley Matthews","Dallas Mavericks","2015-11-18",2015,4032,1610612742,400828055,4,7,38,0,"Jump Shot","3PT Field Goal",23.5,"Boston Celtics",-238,38,0,0.8,"Lee, David",5.6,7.2
"Bradley Beal","Washington Wizards","2015-11-28",2015,6580,1610612764,400828126,3,0,1,0,"Jump Shot","3PT Field Goal",24.7,"Toronto Raptors",-83,224,11,10.8,"Joseph, Cory",4.7,0
"Randy Foye","Denver Nuggets","2015-11-18",2015,3003,1610612743,400828059,4,9,32,0,"Jump Shot","3PT Field Goal",23.8,"San Antonio Spurs",-207,139,3,5.5,"Butler, Rasual",5.4,16.9
"Nick Young","Los Angeles Lakers","2015-11-08",2015,3243,1610612747,400827982,2,5,49,0,"Jump Shot","3PT Field Goal",25.7,"New York Knicks",189,159,0,0.9,"Calderon, Jose",3.4,19.2
"Kawhi Leonard","San Antonio Spurs","2015-12-03",2015,6450,1610612759,400828167,3,3,3,1,"Jump Shot","3PT Field Goal",22.7,"Memphis Grizzlies",233,82,0,0.4,"Carter, Vince",5.2,17.4
"Wayne Ellington","Brooklyn Nets","2015-11-28",2015,3981,1610612751,400828127,4,10,43,0,"Jump Shot","3PT Field Goal",23.2,"Cleveland Cavaliers",-246,7,0,0.8,"Smith, J.R.",4.6,11.9
"James Harden","Houston Rockets","2015-11-18",2015,3992,1610612745,400828057,2,2,46,0,"Jump Shot","3PT Field Goal",25.2,"Portland Trail Blazers",-183,183,0,1.1,"Crabbe, Allen",6.1,9.3
"Anthony Morrow","Oklahoma City Thunder","2015-11-18",2015,3474,1610612760,400828058,1,7,0,0,"Jump Shot","3PT Field Goal",23.5,"New Orleans Pelicans",73,234,0,0.8,"Ajinca, Alexis",7.8,10.7
"Dirk Nowitzki","Dallas Mavericks","2015-11-28",2015,609,1610612742,400828128,3,0,32,0,"Jump Shot","3PT Field Goal",23.1,"Denver Nuggets",-232,2,1,1.7,"Faried, Kenneth",3.5,2.7
"Isaiah Canaan","Philadelphia 76ers","2015-11-18",2015,2490589,1610612755,400828054,3,6,30,0,"Jump Shot","3PT Field Goal",27,"Indiana Pacers",-138,223,2,3,"Ellis, Monta",7.3,17.7
"Damian Lillard","Portland Trail Blazers","2015-11-28",2015,6606,1610612757,400828131,3,0,31,0,"Jump Shot","3PT Field Goal",24.9,"Los Angeles Lakers",189,159,10,8.1,"Clarkson, Jordan",3.6,15.9
"Trevor Ariza","Houston Rockets","2015-11-06",2015,2426,1610612745,400827971,4,8,18,1,"Jump Shot","3PT Field Goal",23.9,"Sacramento Kings",209,144,0,0.9,"Casspi, Omri",5.1,13.5
"Dirk Nowitzki","Dallas Mavericks","2015-11-18",2015,609,1610612742,400828055,2,10,31,0,"Jump Shot","3PT Field Goal",24.9,"Boston Celtics",99,229,0,0.6,"Bradley, Avery",3.8,9.1
"Ryan Anderson","New Orleans Pelicans","2015-11-28",2015,3412,1610612740,400828130,2,5,8,0,"Jump Shot","3PT Field Goal",25.3,"Utah Jazz",137,198,0,0.7,"Booker, Trevor",4.9,12.1
"Trevor Ariza","Houston Rockets","2015-11-18",2015,2426,1610612745,400828057,1,9,47,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",230,65,0,1,"Aminu, Al-Farouq",3.5,12.6
"Wesley Johnson","Los Angeles Clippers","2016-01-22",2015,4247,1610612746,400828535,1,2,18,1,"Jump Shot","3PT Field Goal",23.5,"New York Knicks",227,-34,0,0.9,"Anthony, Carmelo",10,6.4
"John Wall","Washington Wizards","2015-11-28",2015,4237,1610612764,400828126,1,9,10,0,"Jump Shot","3PT Field Goal",22.3,"Toronto Raptors",223,-26,0,1,"Lowry, Kyle",5.1,14.9
"Hollis Thompson","Philadelphia 76ers","2015-11-06",2015,6634,1610612755,400827965,1,1,5,0,"Jump Shot","3PT Field Goal",22.2,"Cleveland Cavaliers",232,-11,0,0.9,"Jones, James",5.2,10.9
"AlFarouq Aminu","Portland Trail Blazers","2015-11-28",2015,4248,1610612757,400828131,3,6,30,0,"Jump Shot","3PT Field Goal",24.2,"Los Angeles Lakers",91,224,0,1,"Bryant, Kobe",11.3,10.6
"Rudy Gay","Sacramento Kings","2015-11-18",2015,3005,1610612758,400828056,3,6,46,0,"Jump Shot","3PT Field Goal",24.4,"Atlanta Hawks",181,160,0,1.3,"Holiday, Justin",13.7,17.7
"Avery Bradley","Boston Celtics","2015-11-18",2015,4240,1610612738,400828055,2,3,51,0,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-227,62,0,0.9,"Nowitzki, Dirk",9.9,14.9
"Randy Foye","Denver Nuggets","2015-11-28",2015,3003,1610612743,400828128,2,7,58,0,"Jump Shot","3PT Field Goal",25.7,"Dallas Mavericks",145,213,0,1.3,"Williams, Deron",7.1,15.8
"AlFarouq Aminu","Portland Trail Blazers","2015-11-18",2015,4248,1610612757,400828057,4,5,52,0,"Jump Shot","3PT Field Goal",23,"Houston Rockets",-238,0,0,0.9,"Jones, Terrence",5.8,10
"Al Horford","Atlanta Hawks","2015-11-06",2015,3213,1610612737,400827968,1,8,14,0,"Jump Shot","3PT Field Goal",24.7,"New Orleans Pelicans",55,232,0,1,"Davis, Anthony",8.8,12.8
"Gary Harris","Denver Nuggets","2015-11-18",2015,2999547,1610612743,400828059,4,0,17,0,"Jump Shot","3PT Field Goal",25.1,"San Antonio Spurs",-186,183,0,0.8,"Diaw, Boris",7.8,9.5
"Eric Gordon","New Orleans Pelicans","2015-11-28",2015,3431,1610612740,400828130,1,5,40,0,"Jump Shot","3PT Field Goal",24.9,"Utah Jazz",-135,203,0,1.2,"Hood, Rodney",6,10.9
"Gerald Green","Miami Heat","2015-11-01",2015,2761,1610612748,400827928,2,6,28,0,"Jump Shot","3PT Field Goal",23.3,"Houston Rockets",231,29,0,0.8,"Thornton, Marcus",6.9,12.9
"CJ McCollum","Portland Trail Blazers","2015-11-08",2015,2490149,1610612757,400827985,1,7,43,0,"Jump Shot","3PT Field Goal",25.2,"Detroit Pistons",-174,193,0,0.7,"Jackson, Reggie",4.2,16.7
"Marco Belinelli","Sacramento Kings","2015-11-28",2015,3190,1610612758,400828132,2,9,40,0,"Jump Shot","3PT Field Goal",23.2,"Golden State Warriors",-12,257,0,0.9,"Ezeli, Festus",5.1,18.9
"Eric Bledsoe","Phoenix Suns","2015-11-18",2015,4238,1610612756,400828061,3,2,21,0,"Jump Shot","3PT Field Goal",23.2,"Chicago Bulls",228,41,10,9.1,"Noah, Joakim",6.4,3.6
"Nicolas Batum","Charlotte Hornets","2015-11-18",2015,3416,1610612766,400828052,4,6,53,0,"Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-228,131,0,0.7,"Brown, Markel",3.4,8.4
"Klay Thompson","Golden State Warriors","2015-11-28",2015,6475,1610612744,400828132,3,3,17,0,"Jump Shot","3PT Field Goal",25.5,"Sacramento Kings",209,134,0,0.7,"Gay, Rudy",8.2,16.3
"Avery Bradley","Boston Celtics","2015-11-06",2015,4240,1610612738,400827963,1,10,39,0,"Jump Shot","3PT Field Goal",24.6,"Washington Wizards",-233,95,3,2.5,"Beal, Bradley",3.1,9.9
"CJ McCollum","Portland Trail Blazers","2015-11-08",2015,2490149,1610612757,400827985,4,9,45,0,"Jump Shot","3PT Field Goal",24.8,"Detroit Pistons",-150,210,4,3.8,"Caldwell-Pope, Kentavious",3.9,9.6
"Evan Fournier","Orlando Magic","2015-11-18",2015,6588,1610612753,400828053,2,9,48,0,"Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-143,210,0,0.7,"Muhammad, Shabazz",6.2,20.9
"Nick Young","Los Angeles Lakers","2015-11-28",2015,3243,1610612747,400828131,3,4,33,0,"Jump Shot","3PT Field Goal",24.2,"Portland Trail Blazers",-240,87,0,1.2,"Crabbe, Allen",4.1,12.4
"Chandler Parsons","Dallas Mavericks","2015-11-28",2015,6466,1610612742,400828128,1,7,8,0,"Jump Shot","3PT Field Goal",23.9,"Denver Nuggets",78,234,0,1,"Arthur, Darrell",6,12.9
"Tobias Harris","Orlando Magic","2015-11-18",2015,6440,1610612753,400828053,4,1,25,0,"Jump Shot","3PT Field Goal",24.1,"Minnesota Timberwolves",55,232,0,0.8,"LaVine, Zach",8.8,3.4
"Marco Belinelli","Sacramento Kings","2015-11-18",2015,3190,1610612758,400828056,4,7,15,0,"Jump Shot","3PT Field Goal",25.8,"Atlanta Hawks",-114,234,0,0.8,"Korver, Kyle",4.2,11.3
"Chandler Parsons","Dallas Mavericks","2016-01-22",2015,6466,1610612742,400828538,3,1,22,1,"Jump Shot","3PT Field Goal",23.4,"Oklahoma City Thunder",146,200,0,1.5,"Waiters, Dion",4.5,19.9
"Rodney Hood","Utah Jazz","2015-12-03",2015,2581177,1610612762,400828166,4,6,16,1,"Jump Shot","3PT Field Goal",22.6,"Orlando Magic",-235,18,0,0.8,"Fournier, Evan",4.5,12.4
"Danilo Gallinari","Denver Nuggets","2015-11-28",2015,3428,1610612743,400828128,3,5,14,0,"Jump Shot","3PT Field Goal",26.6,"Dallas Mavericks",86,232,5,4,"Parsons, Chandler",3.5,2.4
"Kent Bazemore","Atlanta Hawks","2015-11-06",2015,6637,1610612737,400827968,3,7,43,0,"Jump Shot","3PT Field Goal",24.4,"New Orleans Pelicans",202,146,2,2.2,"Gordon, Eric",3.7,9.8
"Avery Bradley","Boston Celtics","2015-11-18",2015,4240,1610612738,400828055,1,1,59,0,"Jump Shot","3PT Field Goal",25.8,"Dallas Mavericks",-219,129,0,1,"Barea, Jose Juan",4,11.6
"DeMarcus Cousins","Sacramento Kings","2015-11-18",2015,4258,1610612758,400828056,1,9,5,0,"Jump Shot","3PT Field Goal",25.1,"Atlanta Hawks",-38,247,0,1,"Horford, Al",6.9,13.5
"Avery Bradley","Boston Celtics","2015-11-18",2015,4240,1610612738,400828055,4,8,3,0,"Jump Shot","3PT Field Goal",24.2,"Dallas Mavericks",173,193,0,0.8,"Felton, Raymond",4.7,10.7
"Luol Deng","Miami Heat","2015-11-03",2015,2429,1610612748,400827942,1,2,58,0,"Jump Shot","3PT Field Goal",23.1,"Atlanta Hawks",236,18,0,0.7,"Patterson, Lamar",4.6,15.1
"Jeremy Lin","Charlotte Hornets","2015-10-30",2015,4299,1610612766,400827913,4,4,43,1,"Jump Shot","3PT Field Goal",26.1,"Atlanta Hawks",10,254,0,1,"Patterson, Lamar",4.6,14.7
"Jameer Nelson","Denver Nuggets","2015-11-18",2015,2439,1610612743,400828059,3,0,26,0,"Jump Shot","3PT Field Goal",24.3,"San Antonio Spurs",176,160,0,0.7,"Anderson, Kyle",5.7,7.6
"Jeremy Lin","Charlotte Hornets","2015-11-18",2015,4299,1610612766,400828052,4,5,45,0,"Jump Shot","3PT Field Goal",24.3,"Brooklyn Nets",-138,213,0,1.4,"Jack, Jarrett",9.1,18.4
"Carmelo Anthony","New York Knicks","2016-01-22",2015,1975,1610612752,400828535,3,8,33,0,"Jump Shot","3PT Field Goal",24.4,"Los Angeles Clippers",205,136,0,0.7,"Mbah a Moute, Luc",5.8,13.3
"Damian Lillard","Portland Trail Blazers","2015-11-08",2015,6606,1610612757,400827985,4,1,17,0,"Jump Shot","3PT Field Goal",29.9,"Detroit Pistons",-61,277,7,6.9,"Caldwell-Pope, Kentavious",3.7,16.8
"Allen Crabbe","Portland Trail Blazers","2015-12-03",2015,2531210,1610612757,400828168,4,10,25,1,"Jump Shot","3PT Field Goal",22.3,"Indiana Pacers",230,8,0,0.9,"Budinger, Chase",3.3,22.3
"Damian Lillard","Portland Trail Blazers","2015-11-28",2015,6606,1610612757,400828131,1,1,50,0,"Jump Shot","3PT Field Goal",26.9,"Los Angeles Lakers",-160,218,5,5.1,"Clarkson, Jordan",2.6,17.3
"Jared Dudley","Washington Wizards","2015-11-28",2015,3201,1610612764,400828126,1,9,31,0,"Jump Shot","3PT Field Goal",22.5,"Toronto Raptors",227,-19,0,0.8,"Carroll, DeMarre",2.4,14.1
"Nikola Mirotic","Chicago Bulls","2015-11-18",2015,6459,1610612741,400828061,2,3,39,0,"Jump Shot","3PT Field Goal",27.6,"Phoenix Suns",50,267,0,0.8,"Teletovic, Mirza",6.9,13.9
"Will Barton","Denver Nuggets","2015-11-28",2015,6579,1610612743,400828128,3,1,21,0,"Jump Shot","3PT Field Goal",24.6,"Dallas Mavericks",-166,188,0,1.2,"Harris, Devin",5.2,15.5
"Jimmy Butler","Chicago Bulls","2015-11-18",2015,6430,1610612741,400828061,4,7,34,0,"Jump Shot","3PT Field Goal",30.2,"Phoenix Suns",197,232,0,0.7,"Tucker, PJ",5.9,1.8
"Kevin Love","Cleveland Cavaliers","2015-11-06",2015,3449,1610612739,400827965,4,4,18,0,"Jump Shot","3PT Field Goal",25.2,"Philadelphia 76ers",-246,100,0,0.3,"Noel, Nerlens",6.7,14.5
"Trevor Ariza","Houston Rockets","2015-11-06",2015,2426,1610612745,400827971,3,8,47,0,"Jump Shot","3PT Field Goal",22.7,"Sacramento Kings",235,21,0,0.8,"Belinelli, Marco",7.3,12.4
"Jameer Nelson","Denver Nuggets","2015-11-18",2015,2439,1610612743,400828059,4,9,41,0,"Jump Shot","3PT Field Goal",25.4,"San Antonio Spurs",177,183,4,4.2,"West, David",5.4,18.4
"AlFarouq Aminu","Portland Trail Blazers","2015-11-18",2015,4248,1610612757,400828057,4,0,10,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",220,101,0,1,"Harden, James",6.9,6.6
"Deron Williams","Dallas Mavericks","2016-01-22",2015,2798,1610612742,400828538,1,8,44,1,"Jump Shot","3PT Field Goal",25.2,"Oklahoma City Thunder",145,213,0,1.2,"Collison, Nick",7.8,9.2
"Kevin Love","Cleveland Cavaliers","2015-10-27",2015,3449,1610612739,400827889,2,1,55,0,"Jump Shot","3PT Field Goal",24.6,"Chicago Bulls",-171,183,0,0.9,"Noah, Joakim",7.1,7.9
"Chris Bosh","Miami Heat","2015-11-08",2015,1977,1610612748,400827983,3,0,50,1,"Jump Shot","3PT Field Goal",23.9,"Toronto Raptors",109,228,0,1.2,"Biyombo, Bismack",8.1,13.9
"Jeff Teague","Atlanta Hawks","2015-11-28",2015,4015,1610612737,400828129,1,7,38,0,"Jump Shot","3PT Field Goal",25,"San Antonio Spurs",-186,164,0,1,"Green, Danny",6.7,20.4
